hour,upload_mb,failed_logins,is_vpn,label
14,28.310121378654234,0,0,0
12,39.985264656682205,1,0,0
10,29.395671965992722,0,0,0
12,1.9224606462364475,0,0,0
14,47.778658688964015,1,0,0
13,44.8384638097481,1,0,0
15,40.76227317442103,1,0,0
14,39.2910398166736,0,0,0
11,28.632692678073827,1,0,0
16,25.37390743192776,0,0,0
12,34.04045567450621,0,0,0
16,18.4502973789703,0,0,0
15,7.588421446489973,0,0,0
2,1559.9377775329476,11,1,1
17,41.303068307605855,1,0,0
16,28.96366118559786,0,0,0
12,26.016393420389136,1,0,0
9,43.44489124856041,0,0,0
13,20.523873457072987,1,0,0
9,28.78431386551808,0,0,0
12,37.684900235526385,1,0,0
18,44.60616336941748,0,0,0
18,5.291976752619283,0,0,0
18,38.8649681433793,1,0,0
11,37.871654527248786,1,0,0
15,36.07357050190073,0,0,0
13,24.7849103533368,1,0,0
15,45.001193755039424,0,0,0
11,46.69303636289753,1,0,0
15,7.678425029552563,1,0,0
15,4.592668313866711,1,0,0
18,47.392604225803304,0,0,0
15,7.047676062679629,1,0,0
14,27.32128512098684,0,0,0
18,31.47214459571552,1,0,0
12,49.343462118344995,0,0,0
18,21.590889466290342,0,0,0
16,39.98590310001692,0,0,0
14,22.05371657489172,0,0,0
10,10.092860503194698,1,0,0
15,4.007704304617212,1,0,0
12,30.875280673470858,0,0,0
11,31.467331505770726,1,0,0
12,38.95820893776661,1,0,0
16,27.84165967298098,1,0,0
11,23.32324669012518,0,0,0
13,45.00042493201814,1,0,0
9,44.72291477379029,1,0,0
17,44.20855751564019,1,0,0
16,31.228097565290767,0,0,0
12,8.782050698965708,0,0,0
15,22.366517245190625,1,0,0
18,10.239506162828087,1,0,0
18,10.808525845020396,1,0,0
15,49.93524560149171,1,0,0
17,23.765537024023573,1,0,0
15,16.798809008469977,0,0,0
9,10.091048344021564,0,0,0
17,3.6051597649763627,0,0,0
15,20.651706167121247,1,0,0
12,9.795959701698083,0,0,0
18,19.2960192471744,1,0,0
9,28.049626053865104,0,0,0
13,31.66496466940834,0,0,0
18,11.110757041368046,1,0,0
11,5.811703422231429,1,0,0
12,38.893717115214606,0,0,0
16,33.23190581168227,1,0,0
11,8.130020383471374,1,0,0
17,38.515283004036206,1,0,0
11,16.56106865109173,0,0,0
10,33.316177942250896,1,0,0
18,44.26564271940014,0,0,0
12,41.412457050833986,0,0,0
12,17.653753014028418,1,0,0
11,38.213780140147826,0,0,0
14,48.34417862207728,0,0,0
12,41.091181696663945,1,0,0
10,5.711827365254467,1,0,0
17,31.31468542472997,1,0,0
10,9.56536098487707,0,0,0
16,9.511644581759741,0,0,0
14,16.263216295273885,1,0,0
13,31.473725060396003,1,0,0
11,42.96544686250458,1,0,0
12,48.99203881697524,1,0,0
16,48.77136741657745,0,0,0
1,1006.0871828976774,15,1,1
17,18.789273288064482,0,0,0
16,6.830857695510359,0,0,0
15,10.41844868492933,1,0,0
13,37.028181360765295,0,0,0
14,42.297879741210956,0,0,0
12,16.78565041550131,0,0,0
13,25.99040064442555,1,0,0
10,11.555739796999323,0,0,0
16,22.83146331137272,0,0,0
12,39.33698600903468,0,0,0
14,42.88476331942363,0,0,0
12,19.285022871952528,0,0,0
12,4.358404518963149,0,0,0
14,42.039161480715826,0,0,0
11,12.313549781279214,1,0,0
14,8.857908479877803,1,0,0
15,5.374649597798914,1,0,0
17,11.268164214694172,0,0,0
16,47.76522453822267,1,0,0
15,49.18489384559497,0,0,0
12,9.825883366224513,0,0,0
16,47.408068013152636,1,0,0
11,47.68083100100009,0,0,0
14,20.197898320777874,1,0,0
12,15.818373564841545,1,0,0
9,45.73264331914194,0,0,0
10,33.955398800453956,0,0,0
13,34.978494180659936,1,0,0
18,40.728784187978185,0,0,0
13,40.027517364139655,1,0,0
18,34.76962538319227,0,0,0
12,3.482558254560799,1,0,0
15,7.4985087460692785,1,0,0
11,32.655800623985755,0,0,0
16,22.244909333391924,0,0,0
14,39.8090260970659,1,0,0
16,45.70423809272735,1,0,0
14,31.646506779419163,1,0,0
10,42.38267851343825,1,0,0
18,36.697053423967695,0,0,0
18,49.18893222701168,0,0,0
16,13.953507657565167,0,0,0
9,41.10130735521328,0,0,0
17,13.267963641848075,1,0,0
11,29.229242581604197,1,0,0
18,28.377907501816804,1,0,0
14,37.8206920151588,0,0,0
16,21.851071053372372,0,0,0
14,11.0857724246497,0,0,0
11,28.240731368846504,1,0,0
11,47.96576654341309,1,0,0
16,46.331522502361786,1,0,0
12,17.63795321725207,0,0,0
12,11.474625422655194,0,0,0
15,44.11706864869499,0,0,0
12,16.554758445194572,1,0,0
11,31.321556241231026,1,0,0
15,8.257382452963217,1,0,0
14,41.45492437407465,0,0,0
11,30.115869688829097,1,0,0
12,10.705737544374568,1,0,0
15,5.107783333280216,0,0,0
12,17.422805582155842,0,0,0
12,27.606721031147014,1,0,0
16,23.840847831506313,1,0,0
11,4.607316454221562,1,0,0
15,11.578594386917832,1,0,0
14,26.483477113730544,0,0,0
18,4.692958797020421,1,0,0
5,1542.4430707918177,17,1,1
11,49.992730540031374,0,0,0
11,38.990394499468565,0,0,0
18,34.33070226291833,0,0,0
11,15.403157936047421,1,0,0
14,3.8499683996313068,1,0,0
16,49.74042868031164,1,0,0
9,7.310404563862682,0,0,0
4,1966.8679922649862,20,1,1
13,24.07452422882933,0,0,0
17,37.89457899945216,1,0,0
14,6.3715193023057175,0,0,0
15,10.901592609611082,1,0,0
18,41.46720427811882,0,0,0
9,21.577290824598894,1,0,0
17,20.17866728648925,1,0,0
13,42.333425198996366,1,0,0
15,28.999722752232913,0,0,0
16,2.7929205752974187,1,0,0
12,29.022379152373023,1,0,0
9,36.90205032470644,0,0,0
12,43.800705567104195,1,0,0
9,12.630312947192417,0,0,0
12,35.06369961333546,1,0,0
10,47.75199650005097,1,0,0
15,7.680140503293596,1,0,0
12,13.010344705500698,1,0,0
9,31.042748453426434,1,0,0
15,27.03572390157479,0,0,0
14,7.1667916930788635,0,0,0
12,31.797064057129543,1,0,0
13,19.697033463810047,0,0,0
18,27.289896764073177,0,0,0
13,30.93773396764215,1,0,0
18,41.882365006168705,0,0,0
14,5.771362015227488,0,0,0
16,48.1071552163941,0,0,0
10,38.929732563772085,1,0,0
13,23.40557326816752,0,0,0
15,38.116220468354356,0,0,0
10,20.93987287187069,0,0,0
13,10.024589412745012,0,0,0
9,46.543747759480986,0,0,0
12,9.601207830824974,1,0,0
14,14.83457053834439,0,0,0
15,2.343682095030146,1,0,0
15,24.8341751728072,0,0,0
17,9.697160164616454,0,0,0
13,14.602875162590616,0,0,0
9,32.536742452858434,0,0,0
9,39.58203730749559,0,0,0
18,41.91143869289601,1,0,0
12,31.84389976125068,0,0,0
15,17.635964942286545,1,0,0
16,40.57348905238263,0,0,0
10,42.3256279339536,0,0,0
11,44.910720409175035,1,0,0
15,9.638463006712078,1,0,0
18,47.12610394656902,1,0,0
11,44.36917268222096,0,0,0
14,36.91736422096171,0,0,0
9,7.117524761232581,1,0,0
9,34.12789540056946,0,0,0
12,15.076584645028518,0,0,0
12,40.433450194346506,1,0,0
15,11.166324829660645,0,0,0
17,20.071333192319432,1,0,0
18,19.902699349561914,0,0,0
18,36.75542932667834,0,0,0
13,40.727274911976274,0,0,0
12,49.61621000649483,0,0,0
9,10.086501557611916,0,0,0
15,45.097369682605006,0,0,0
12,37.65667231813903,0,0,0
9,6.69814949874595,0,0,0
17,18.989687523724008,1,0,0
10,30.47367066911335,1,0,0
12,41.6810543229326,0,0,0
15,25.631494388158735,1,0,0
18,17.686222571660828,1,0,0
9,3.6233637336851685,1,0,0
9,36.40687143957168,1,0,0
17,39.82467994955058,0,0,0
9,48.877711939918896,1,0,0
16,14.472745799905548,0,0,0
18,14.229934112414638,1,0,0
9,10.456823342674275,1,0,0
15,0.6693481709690197,1,0,0
11,23.138255042787424,0,0,0
15,3.1718689739629147,1,0,0
17,24.952782931018028,0,0,0
16,40.21816499426403,1,0,0
14,18.037653672710576,0,0,0
13,32.221176388537,0,0,0
14,32.11938070793954,1,0,0
11,13.314460372663037,1,0,0
14,33.18410414716342,0,0,0
10,25.960549433108916,0,0,0
18,40.61184825453338,1,0,0
0,1754.316261467883,14,1,1
14,7.217047119989886,0,0,0
13,10.495718073437805,0,0,0
12,39.51598145491386,1,0,0
17,41.583680278152706,1,0,0
10,18.283637893715138,0,0,0
9,29.229473095780847,0,0,0
12,41.39964079262502,1,0,0
2,1430.260043137976,5,1,1
14,15.990127003595632,0,0,0
16,22.70009204290707,1,0,0
13,37.64670264461641,0,0,0
10,13.44721124904118,0,0,0
18,16.137398877367005,1,0,0
0,987.9456976394862,13,1,1
17,48.99940318314497,1,0,0
17,32.17466591755725,1,0,0
10,7.950459806592573,0,0,0
9,37.11319774638916,1,0,0
13,37.685559822406965,0,0,0
12,11.735272330460283,1,0,0
11,19.371883491014252,1,0,0
15,38.70955595251026,0,0,0
14,22.308304868398775,0,0,0
17,19.319927206278162,1,0,0
11,11.605730269162134,0,0,0
15,8.983072067649529,0,0,0
14,8.709218862981547,1,0,0
12,26.309732410026268,1,0,0
13,6.9760910572459816,0,0,0
12,26.330767881317254,1,0,0
17,3.383079705904111,0,0,0
15,40.28776036170468,1,0,0
15,10.411527958949218,0,0,0
10,49.92363295599214,0,0,0
13,10.91799119347123,1,0,0
18,1.604515874813883,1,0,0
14,7.8722261844993024,1,0,0
10,10.297645257113016,0,0,0
10,36.76032335207877,1,0,0
9,1.704776810407541,1,0,0
15,2.6450449132448415,0,0,0
17,0.9592732361757316,1,0,0
2,1631.5097584466698,9,1,1
10,13.735408156830635,0,0,0
15,28.388733958802828,0,0,0
17,45.88451811045866,1,0,0
14,31.97177564815093,0,0,0
14,7.750351684813698,0,0,0
0,1936.1130792317379,11,1,1
12,14.300712939322827,1,0,0
13,15.202320188210049,1,0,0
18,18.499821581341255,1,0,0
10,42.19055138288576,1,0,0
16,43.80635332729673,0,0,0
10,40.160385482586534,0,0,0
18,6.823199314941267,1,0,0
13,3.640928229330487,1,0,0
9,13.237026602390076,1,0,0
18,35.68128179690873,0,0,0
1,601.9538868483809,19,1,1
9,13.69410007129098,1,0,0
12,4.1525085491271785,1,0,0
18,27.30782591043406,1,0,0
17,45.56367116392765,0,0,0
18,3.1877018864563524,1,0,0
15,14.666999335457781,0,0,0
9,40.124589960418476,1,0,0
3,576.0629761486202,11,1,1
12,37.293145677223436,1,0,0
14,20.778273284814702,1,0,0
12,34.80647899368038,1,0,0
10,34.08381421818398,0,0,0
15,15.204932668098694,0,0,0
18,20.577469893070568,0,0,0
11,20.833749025344,0,0,0
10,23.367170010094632,1,0,0
15,27.871818343855413,0,0,0
13,7.918842865222164,0,0,0
9,45.78461537113739,0,0,0
15,12.500109506963495,1,0,0
9,29.702581601046585,0,0,0
17,35.69546296116181,1,0,0
12,27.013534777541242,0,0,0
16,29.02147094518865,0,0,0
14,43.54449013515682,1,0,0
12,18.28049244120366,1,0,0
16,45.193011274425096,0,0,0
12,44.32168957622145,1,0,0
16,48.86954005388545,0,0,0
11,26.983478798713104,1,0,0
18,14.40581871535797,0,0,0
12,31.903104068198523,1,0,0
16,7.202501137771344,0,0,0
15,49.896028764038334,1,0,0
14,49.008089798854044,0,0,0
9,40.309548256785305,1,0,0
15,28.905116325296028,0,0,0
9,19.05730582122548,0,0,0
16,33.66761869396702,1,0,0
13,44.52732800040096,0,0,0
18,33.78303718045084,0,0,0
16,17.542162828985504,0,0,0
11,42.51909562219702,0,0,0
18,14.31443875492517,1,0,0
17,20.871845860171476,0,0,0
16,33.76477322352935,1,0,0
13,37.3884020975806,0,0,0
18,47.86755712941722,0,0,0
11,45.60149357733868,1,0,0
9,29.5939783952168,0,0,0
9,40.90520249312806,1,0,0
14,18.262328518941935,0,0,0
14,7.728205959864147,1,0,0
9,8.293212006483676,0,0,0
17,6.389766381041466,0,0,0
12,23.382243389446693,0,0,0
18,18.857859635587005,1,0,0
13,48.300874532989454,1,0,0
17,20.213444414434502,0,0,0
12,34.63199286705816,0,0,0
9,17.43449210869085,1,0,0
9,32.23436924131548,1,0,0
10,15.056463999839336,0,0,0
15,46.65218256573008,1,0,0
15,15.756112255792276,1,0,0
14,25.054619592590313,1,0,0
9,8.911840028757414,0,0,0
13,23.077215234549136,0,0,0
14,43.86421531985127,0,0,0
14,29.587803266217797,1,0,0
15,5.796064540861049,0,0,0
9,41.91438236292827,0,0,0
10,48.483400642789476,1,0,0
14,14.664416717616632,0,0,0
16,39.539816221448035,1,0,0
12,22.109838295774875,1,0,0
15,19.184350717876452,1,0,0
14,24.173017369344134,0,0,0
13,38.587507681163295,0,0,0
12,37.42485378265184,1,0,0
15,39.14743874508246,1,0,0
16,48.18981528952614,0,0,0
15,24.19475296765464,1,0,0
17,33.964141737952396,0,0,0
12,27.455416340384648,0,0,0
9,24.00706371154644,1,0,0
14,45.685243865143086,0,0,0
9,35.82496613340555,1,0,0
12,3.351107946859522,0,0,0
18,22.320864570252652,0,0,0
16,34.351151725248414,0,0,0
18,22.408847917252952,0,0,0
18,5.196880367516862,1,0,0
18,3.9236544708038634,0,0,0
14,30.63581002437415,0,0,0
12,29.30927229589982,1,0,0
18,25.89972416583404,0,0,0
11,27.414230077503362,0,0,0
11,40.48399085885005,0,0,0
9,11.128172367395141,0,0,0
9,15.96441507631145,1,0,0
10,22.659697371544997,1,0,0
9,49.564059122423934,0,0,0
10,35.3087095772683,0,0,0
12,27.502860889002505,0,0,0
12,11.346443981276728,0,0,0
14,2.3865727358290068,0,0,0
15,44.5183157834784,0,0,0
18,49.67853151307891,0,0,0
16,32.98956076196306,0,0,0
14,19.50193353403147,0,0,0
14,4.235835003036726,0,0,0
14,37.894756619176384,0,0,0
9,18.737730648450285,0,0,0
13,40.20981811765559,1,0,0
12,26.920544876195716,0,0,0
12,41.44471489253803,0,0,0
15,11.750862448437903,1,0,0
9,37.001096073302456,0,0,0
13,31.896886173730614,1,0,0
18,32.3316467058378,1,0,0
16,44.50657874518857,0,0,0
17,45.09388348232036,0,0,0
16,8.692038933909167,1,0,0
17,27.504001065179946,1,0,0
15,42.43034429042986,1,0,0
14,30.695587637497407,1,0,0
17,47.01510569869449,0,0,0
11,44.18744998370002,0,0,0
18,21.162040221217296,0,0,0
16,41.95242617635533,0,0,0
14,12.62633372813456,1,0,0
9,35.719514880743674,0,0,0
18,48.63714219629186,0,0,0
11,1.6340831143507644,1,0,0
14,17.973928647979818,0,0,0
4,1837.0938426284292,14,1,1
11,39.62900059302583,0,0,0
13,7.882783960565066,1,0,0
17,23.741837317977573,0,0,0
11,20.730663537565672,0,0,0
10,40.8223521534719,0,0,0
14,23.137356628962397,0,0,0
14,17.626913720332237,1,0,0
16,23.550533355727115,0,0,0
14,14.239575013356538,1,0,0
11,42.30235287087754,1,0,0
13,23.198216020588283,0,0,0
13,19.158159823394953,1,0,0
10,49.93356712118109,0,0,0
14,4.511799875097273,1,0,0
18,30.77188720445467,0,0,0
18,11.705289178364946,0,0,0
10,39.38322015261845,1,0,0
16,42.02137934375817,0,0,0
16,18.097294277624645,0,0,0
14,39.19366104699363,0,0,0
12,41.053302997802845,1,0,0
18,18.59954459479077,1,0,0
18,27.975277243187332,0,0,0
15,43.46735171278749,0,0,0
9,48.814714640188285,1,0,0
14,6.949053125479857,1,0,0
14,25.223202726658137,0,0,0
9,26.24132494911216,1,0,0
12,4.928196836910584,0,0,0
9,44.15395616912942,1,0,0
18,29.99950477669733,1,0,0
12,3.588902470096935,0,0,0
10,16.615633119320105,1,0,0
10,30.0846506641183,1,0,0
13,24.9538698543221,0,0,0
10,44.84200147532108,0,0,0
13,4.547821331005903,0,0,0
13,29.401756173271167,1,0,0
13,15.448139619408197,1,0,0
18,12.892731562679952,0,0,0
11,22.56617731116911,0,0,0
17,10.089710969262528,1,0,0
13,47.5804620080064,1,0,0
11,9.714646288623479,0,0,0
13,43.15697079679839,1,0,0
9,3.3295901362861344,1,0,0
11,28.103743188551952,1,0,0
11,46.87296346607086,0,0,0
14,12.03595578837279,0,0,0
13,24.292989874735063,0,0,0
4,719.6272910509117,5,1,1
1,1973.481765548307,15,1,1
12,19.905260368140073,1,0,0
15,2.0649990893411414,0,0,0
17,20.364672960618268,0,0,0
15,27.924737413865678,0,0,0
2,1535.7447714878629,11,1,1
16,9.939620782178949,0,0,0
15,38.169986081050574,1,0,0
14,29.08424785373553,1,0,0
15,42.66159032685174,0,0,0
11,42.464936723463055,1,0,0
11,39.813638527454245,0,0,0
9,2.001916068762051,1,0,0
16,6.702653785305438,0,0,0
9,22.164266756599297,0,0,0
9,48.969920829079065,1,0,0
14,28.427290917267865,0,0,0
3,1501.757396028288,16,1,1
1,1407.5269281864662,8,1,1
11,25.300356785622853,1,0,0
17,27.521670936960682,0,0,0
14,18.84727193643769,1,0,0
16,19.958678509173147,0,0,0
9,30.951497046187825,1,0,0
9,21.387143624114586,1,0,0
11,2.5052471459299976,0,0,0
11,41.037649080199586,0,0,0
4,1088.3534788784987,8,1,1
12,33.70519748691593,1,0,0
11,3.0128932901510304,0,0,0
13,4.802579274865759,1,0,0
13,7.065974073490812,0,0,0
12,10.799381066045129,1,0,0
10,49.442270916846965,1,0,0
5,1950.5242341221938,13,1,1
14,6.024612735457425,0,0,0
16,4.698672133705911,1,0,0
16,43.74410341111443,1,0,0
13,43.920029708697484,0,0,0
16,1.2080915354747883,0,0,0
13,26.577244621004716,1,0,0
14,16.590901853267244,1,0,0
12,43.74210482961542,0,0,0
0,1159.7980316952758,13,1,1
18,44.51521063278512,1,0,0
3,1566.9644715033662,14,1,1
13,41.49577052636274,1,0,0
16,34.38157720551715,1,0,0
14,17.41739886885943,1,0,0
18,32.82452486490743,0,0,0
13,10.005208942449718,1,0,0
17,47.45861113877466,0,0,0
13,30.673527717566103,1,0,0
18,15.903180235972968,0,0,0
9,28.72416706454321,0,0,0
4,935.32814778646,20,1,1
11,27.824971654230755,0,0,0
14,18.353382160104136,1,0,0
16,45.53031707955964,1,0,0
16,22.46710472221338,0,0,0
14,22.268048599582677,1,0,0
13,42.925972732884546,0,0,0
14,14.84800717252341,0,0,0
3,1348.6029504453336,16,1,1
10,22.145459823174097,1,0,0
17,13.72651500752974,1,0,0
16,1.7715914382800697,0,0,0
18,34.724460082781036,0,0,0
12,30.05996974800468,1,0,0
14,6.189997337846538,1,0,0
12,47.989438040469,1,0,0
10,45.66314811813872,0,0,0
0,573.8924388128356,7,1,1
16,7.430172821189252,1,0,0
15,9.88226366037041,0,0,0
13,4.941019019636235,0,0,0
4,1681.4789129764067,9,1,1
16,48.5578659140434,1,0,0
2,1509.1955513833668,18,1,1
18,3.437275539358597,1,0,0
14,32.19438914877766,1,0,0
10,19.21735231854657,0,0,0
15,15.439737790334004,0,0,0
10,46.40109613897489,1,0,0
9,15.778523967385983,1,0,0
17,27.629676067378156,0,0,0
17,46.7163447122902,1,0,0
12,13.0991564665989,0,0,0
17,17.47974167296144,1,0,0
13,27.725427760216327,1,0,0
12,8.389617510318406,0,0,0
16,38.52024755620683,0,0,0
9,15.633608850983954,0,0,0
15,23.49480720404437,0,0,0
15,11.68228235589909,0,0,0
11,5.446799147352483,1,0,0
17,10.382194621369603,1,0,0
14,7.243433718805753,0,0,0
17,26.878142459183138,0,0,0
15,10.75244228072375,1,0,0
18,34.835964412272816,0,0,0
16,42.597500610423154,1,0,0
12,39.488095892916455,0,0,0
5,1035.9281251574089,12,1,1
9,20.538991249818874,0,0,0
16,18.928199119053005,1,0,0
16,13.47942865575097,0,0,0
13,3.081760920850382,0,0,0
4,1199.7017556597962,13,1,1
11,1.7882215899679643,1,0,0
9,10.993055968347955,1,0,0
10,42.67119779755859,0,0,0
10,45.7504036588188,0,0,0
14,6.165448699058149,1,0,0
10,15.538904970793501,1,0,0
5,987.0887042025695,9,1,1
15,17.952664279047045,1,0,0
14,13.764458237014242,0,0,0
14,20.676769198509422,0,0,0
18,34.69682741000192,0,0,0
12,45.24821298132051,0,0,0
10,25.178994810892494,0,0,0
4,1213.625001116966,16,1,1
17,30.51485705119911,0,0,0
13,47.50943102856118,1,0,0
15,29.196784026499714,1,0,0
18,36.606523944110435,0,0,0
11,5.208424690601758,0,0,0
14,14.305435162744825,1,0,0
18,48.512206686129936,0,0,0
18,12.86122108118788,0,0,0
5,1687.0668366598725,7,1,1
1,878.6829567168,13,1,1
18,14.823838940454596,1,0,0
12,46.51570650048953,1,0,0
14,16.927421346878077,0,0,0
9,2.9068408851228815,1,0,0
13,5.71534298673747,1,0,0
12,8.542194548456154,0,0,0
12,13.668381850330642,1,0,0
12,18.076973267670144,0,0,0
18,7.912915311481848,1,0,0
10,18.32440654832372,0,0,0
13,18.55546046103196,0,0,0
9,28.63942022170745,1,0,0
12,46.4273830934686,0,0,0
16,4.558062103069604,1,0,0
2,846.297852667309,13,1,1
9,8.691063145411215,0,0,0
11,24.445879362576697,1,0,0
11,44.088604800700345,0,0,0
16,39.6827096756699,0,0,0
12,22.41805876527991,1,0,0
11,25.64336003031739,1,0,0
16,35.97983249564199,1,0,0
15,21.750150434247903,1,0,0
14,24.324074851595025,0,0,0
15,29.84661747907044,1,0,0
11,12.659027652014837,0,0,0
2,1759.7351438226524,19,1,1
11,27.11215586742446,0,0,0
12,39.647362715169294,1,0,0
16,31.91157344774515,1,0,0
16,35.858173515582,0,0,0
5,673.440169439652,10,1,1
17,41.17345073484387,0,0,0
12,29.241508283498877,0,0,0
10,22.506344297101148,1,0,0
9,44.30399829840642,1,0,0
5,1890.5652492073273,13,1,1
10,6.880129942377495,1,0,0
10,44.51466341236456,1,0,0
13,47.1074898081753,0,0,0
12,31.316009299649966,1,0,0
9,17.20222263784193,0,0,0
15,39.86181507983331,0,0,0
10,13.67692934297028,0,0,0
15,9.562500990887957,0,0,0
4,1836.6438082248321,7,1,1
10,19.42739392341035,0,0,0
0,1243.4054694649417,13,1,1
16,38.5850470586625,0,0,0
0,1108.7058171850947,14,1,1
14,17.06249600753957,1,0,0
11,30.579808144063044,1,0,0
17,7.913043598817044,1,0,0
13,48.17848751837678,0,0,0
12,13.395935244581633,0,0,0
0,1536.6679572838857,17,1,1
14,20.579637850584927,0,0,0
16,1.49589830864393,1,0,0
9,34.75839007074299,1,0,0
9,39.28745009611563,1,0,0
18,4.98042327375368,1,0,0
11,46.32732015805259,1,0,0
5,1292.0422909433241,5,1,1
14,31.41076597557052,0,0,0
13,13.821700915415159,0,0,0
9,1.0315660644067774,1,0,0
9,12.55952286457886,0,0,0
10,2.5098727628968898,0,0,0
10,6.6480096150227475,0,0,0
14,14.341279020817604,0,0,0
12,29.965839247066455,1,0,0
13,6.38618116117876,1,0,0
15,31.07846665888898,1,0,0
18,5.659251829002443,1,0,0
15,32.21849068216606,0,0,0
4,1904.3431985530303,10,1,1
2,1984.3442636089162,13,1,1
5,701.1180614988646,14,1,1
17,48.60404341809408,0,0,0
16,3.280988305776037,1,0,0
18,48.05786857377514,1,0,0
12,40.81915604805835,0,0,0
15,42.78295235578893,0,0,0
15,1.8143430529555427,1,0,0
14,13.818118082277204,1,0,0
13,43.981386998355916,0,0,0
15,15.62718046249632,0,0,0
9,9.285976686623657,1,0,0
5,1563.2623005941732,18,1,1
10,8.671765348601411,0,0,0
12,12.522207141931982,1,0,0
13,32.743526566506084,1,0,0
10,9.81694571956537,1,0,0
14,42.68135526762482,0,0,0
1,1009.7100741512598,8,1,1
9,15.680377624192236,1,0,0
10,5.708716178574889,1,0,0
10,12.429701880444789,0,0,0
18,14.394970145236277,0,0,0
16,23.507783565347765,1,0,0
17,3.2914443830824487,1,0,0
1,1028.0801136263144,16,1,1
1,897.7281930466091,16,1,1
11,10.07851672865861,0,0,0
16,11.999197394977799,0,0,0
11,36.340669905520095,1,0,0
9,4.2089924340867375,1,0,0
14,33.559355938756305,0,0,0
14,32.14684283983158,0,0,0
16,32.79180938299476,0,0,0
13,44.188456873876866,0,0,0
10,10.263527883592683,0,0,0
10,43.951060527911054,1,0,0
16,16.48529196708178,0,0,0
16,41.2495418383547,0,0,0
9,23.905900667517034,0,0,0
9,33.90226281687947,1,0,0
0,691.3413848285279,12,1,1
4,1559.7748677382656,10,1,1
14,7.1978384072947215,0,0,0
18,8.22635627159648,0,0,0
14,40.16248736898219,1,0,0
18,7.821325525172883,1,0,0
9,42.80002871626567,0,0,0
18,12.253500652121948,0,0,0
13,21.881696204428824,1,0,0
16,14.65923251807871,1,0,0
11,5.187965048797336,0,0,0
1,1151.2740468106022,10,1,1
15,19.272660157518672,1,0,0
13,7.989795114709714,0,0,0
12,15.331357497268568,1,0,0
13,14.962719014702092,1,0,0
11,47.67988996673038,0,0,0
14,1.891357889573194,1,0,0
1,915.934394168318,6,1,1
18,25.666100655679642,1,0,0
12,20.609360281065022,1,0,0
18,7.91363155284104,0,0,0
13,13.905706422583384,1,0,0
11,10.956733093658787,0,0,0
4,1297.9446234409393,15,1,1
16,5.423304919433733,0,0,0
18,40.30218223311736,1,0,0
16,39.660542683323214,0,0,0
9,20.567392259209363,0,0,0
13,30.45813950317174,0,0,0
11,30.011812065149286,1,0,0
11,21.332429254051256,1,0,0
15,41.25642784650797,0,0,0
2,1579.0370455040365,11,1,1
10,46.43190038048188,1,0,0
17,6.488866457108639,0,0,0
11,25.626190540183487,1,0,0
18,27.786357059731433,0,0,0
14,45.04798265019192,1,0,0
5,1487.0647808053548,12,1,1
11,24.295191674912658,0,0,0
11,9.197159683360432,0,0,0
9,15.8812280912981,0,0,0
17,6.885759607660842,0,0,0
14,23.74296172298824,0,0,0
10,30.94577460780805,0,0,0
11,20.50283643464813,0,0,0
11,36.09515714807101,0,0,0
13,41.15897022375179,1,0,0
10,23.00100168288541,0,0,0
11,31.80459709540672,0,0,0
16,40.597962018527205,1,0,0
17,0.9469838432975798,1,0,0
1,1838.4278163167542,13,1,1
18,42.91914122038931,0,0,0
0,1200.6148365786548,5,1,1
12,25.602166145436055,0,0,0
16,27.03227423877743,0,0,0
13,41.34388566712865,1,0,0
10,42.63732227473539,0,0,0
14,21.567950663109325,0,0,0
0,1754.6354993534019,11,1,1
14,43.84581460420576,1,0,0
13,29.19860801951449,1,0,0
14,3.3898030518994178,1,0,0
10,21.668931660416675,0,0,0
17,2.9069871441183097,1,0,0
10,33.18702757612492,0,0,0
5,581.344892894521,8,1,1
13,2.4448122937558905,1,0,0
12,27.490856781541442,1,0,0
2,1356.2017520240854,18,1,1
5,1818.4599561759105,17,1,1
13,28.87890770635399,1,0,0
12,30.40820007977121,1,0,0
16,17.4135154225171,0,0,0
16,12.3944043288557,1,0,0
11,35.168962080989985,1,0,0
16,26.211186936639987,1,0,0
13,5.625820503573766,0,0,0
5,1990.2683965287245,9,1,1
16,49.43885882164373,0,0,0
11,5.097588470380566,1,0,0
13,45.706049908761976,0,0,0
17,15.915746614510972,1,0,0
10,6.027523045405642,1,0,0
10,14.697920416098809,1,0,0
17,21.457641696048906,0,0,0
12,42.95859232781128,1,0,0
14,20.015069354632363,0,0,0
10,47.56235956008595,1,0,0
11,19.868153998730286,1,0,0
18,15.179771501241259,0,0,0
9,38.341118864705436,1,0,0
16,0.6906305315816565,0,0,0
14,45.43990391066762,1,0,0
14,41.709155291374664,0,0,0
4,1905.8290279178677,20,1,1
13,21.219651728744804,0,0,0
10,7.239929331323631,0,0,0
11,26.83764931755589,0,0,0
9,14.667227659539185,0,0,0
11,19.655218051420487,0,0,0
15,24.97865256466134,1,0,0
11,30.446310416023397,0,0,0
2,1323.3782443278246,16,1,1
13,31.713375303368576,1,0,0
13,44.526554094949084,0,0,0
12,27.078693991579787,0,0,0
5,1994.91898884881,14,1,1
16,28.107099786527847,1,0,0
4,1056.7324108995126,20,1,1
13,25.47109760301957,1,0,0
