hour,data_transfer_mb,remote_access,privilege_usage,label
12,87.47537287613619,0,0,0
11,69.18678224120016,0,2,0
11,33.60116707386814,0,0,0
16,39.69479191342016,0,1,0
17,91.52464477843536,0,1,0
13,68.83544797027368,0,1,0
14,91.64590143061453,0,1,0
11,87.65940612037025,0,0,0
14,60.873699664824,0,2,0
12,92.62922846727773,0,2,0
17,99.91253518795897,0,1,0
10,16.686154870873043,0,1,0
16,46.677795066829326,0,1,0
15,17.793702563146176,0,1,0
10,60.8096151901178,0,0,0
10,26.370205084844606,0,2,0
9,51.37724988321627,0,1,0
9,90.86052357028599,0,1,0
11,26.062804592991352,0,1,0
12,89.63198374074307,0,2,0
14,21.83929520353199,0,0,0
11,94.51216280385918,0,2,0
10,56.059644792487504,0,1,0
13,96.41635772592292,0,1,0
14,29.852173178791187,0,0,0
11,50.70836582864862,0,1,0
13,93.27265491153791,0,0,0
12,41.92166684835414,0,2,0
10,59.7945168563458,0,2,0
13,58.42343636551963,0,1,0
17,90.65491815781549,0,2,0
15,91.69895587748545,0,2,0
16,71.0769060321958,0,1,0
16,26.38445291140802,0,2,0
12,41.38526152006071,0,1,0
15,59.886532717593376,0,0,0
15,48.66342515640715,0,1,0
12,73.29430205847521,0,0,0
14,82.27117905439039,0,0,0
15,27.07633350482075,0,1,0
12,12.726932574142992,0,0,0
17,57.270699046534745,0,0,0
17,92.02749915893294,0,0,0
16,31.530351640643975,0,2,0
10,64.93160133146763,0,1,0
17,46.57219616430694,0,2,0
10,22.234579249354383,0,0,0
11,78.75479065746799,0,2,0
17,97.42416228107832,0,2,0
9,47.86101432038452,0,1,0
13,63.334052848293965,0,1,0
14,16.66006461837167,0,2,0
10,34.044072962437596,0,0,0
11,66.23826974498036,0,2,0
13,96.85192823917372,0,1,0
10,80.20264696455975,0,0,0
11,12.129579580673422,0,1,0
13,48.2099501957908,0,1,0
13,66.74991719003671,0,0,0
12,54.05683468657666,0,2,0
16,80.81523752070048,0,2,0
13,43.49708876546173,0,2,0
10,91.05887619255743,0,0,0
9,39.94482850650455,0,2,0
15,51.14863886294452,0,1,0
15,31.52072341092411,0,2,0
17,20.384002252755423,0,0,0
17,79.48958883674423,0,0,0
15,45.77224608918516,0,1,0
17,62.36184714163055,0,2,0
17,20.731415428771193,0,1,0
16,15.124130622396715,0,0,0
13,40.04345955526295,0,0,0
10,79.57635809868103,0,0,0
12,21.736116338115366,0,1,0
17,89.65310520282961,0,2,0
12,20.456681474090622,0,0,0
16,45.76836240464946,0,1,0
15,55.80390242339453,0,0,0
10,13.764018403415559,0,2,0
17,84.73717734839244,0,0,0
14,57.49475035634287,0,0,0
14,66.99730379112751,0,1,0
10,72.9287046838093,0,0,0
13,58.196554013506294,0,1,0
17,72.61990746034473,0,1,0
16,87.94164665556605,0,0,0
13,89.62992225733343,0,0,0
13,85.57720351223693,0,1,0
9,22.830723787122608,0,1,0
15,47.15401984313311,0,2,0
12,69.02618146000808,0,0,0
10,83.05677198299091,0,0,0
11,56.2023991106312,0,0,0
14,48.981037695728325,0,0,0
12,81.2717283020475,0,2,0
12,23.184172983337334,0,2,0
11,85.48370764016711,0,2,0
12,10.650003272695976,0,2,0
17,56.70739243819841,0,2,0
17,86.1938195774381,0,0,0
12,20.24650879862272,0,2,0
15,49.10905468207099,0,1,0
15,89.72778442875764,0,1,0
12,34.02353216729122,0,1,0
16,29.666417187682487,0,1,0
12,30.299827809318113,0,2,0
12,97.28265875039062,0,0,0
12,75.77528606764477,0,2,0
10,54.81782741023519,0,0,0
12,53.10166373448995,0,2,0
14,53.99418720760661,0,2,0
12,33.84614014990178,0,1,0
10,91.07115626189754,0,1,0
15,65.8182154776555,0,2,0
14,66.14390062932435,0,2,0
17,27.504363909991046,0,1,0
17,93.7113227297828,0,0,0
13,87.14442111677047,0,2,0
13,62.74009027795613,0,0,0
10,52.869369682845964,0,2,0
10,17.9255641942202,0,1,0
11,98.8245659125415,0,1,0
9,23.007241682314472,0,2,0
12,10.035952274880739,0,0,0
15,93.80371945731088,0,1,0
12,74.82484732251235,0,1,0
9,93.80333960372349,0,2,0
9,35.992716818140764,0,1,0
13,88.86204899124577,0,1,0
16,37.23139829852785,0,1,0
13,71.07585524481169,0,0,0
10,34.919854054920265,0,0,0
13,95.34411627931269,0,1,0
9,97.65043164540614,0,0,0
17,49.49096228756682,0,0,0
9,88.82353396408244,0,0,0
11,61.00597166050719,0,0,0
15,29.337550482073105,0,0,0
13,22.04383898305492,0,2,0
17,16.179162019839815,0,1,0
16,59.58414260267249,0,1,0
9,49.628689612431316,0,1,0
9,58.59331260744271,0,1,0
13,16.762898728990752,0,1,0
14,68.80819514169772,0,2,0
13,60.237231609890294,0,0,0
13,73.25146138544068,0,0,0
16,31.821966933042912,0,1,0
15,30.607561716195285,0,2,0
10,76.33520973846247,0,0,0
17,81.59135978826262,0,1,0
9,58.78126770662968,0,1,0
17,13.916249489275573,0,2,0
15,42.6119334662492,0,2,0
9,98.25555872124028,0,1,0
14,39.4101151108421,0,2,0
17,32.93041526462084,0,2,0
11,43.99782192382479,0,0,0
17,58.4828771032088,0,2,0
11,45.42627306485423,0,2,0
12,23.48375139152445,0,2,0
13,30.798771271439097,0,2,0
15,96.56661738454189,0,2,0
15,82.73419350095259,0,1,0
11,37.25024364192616,0,0,0
10,31.750030364640015,0,1,0
9,35.30960965069326,0,2,0
9,20.898997927886867,0,1,0
15,49.06773904299796,0,2,0
14,65.119825973288,0,2,0
12,13.568459132694906,0,2,0
11,28.285655825041598,0,2,0
10,37.33336184461687,0,0,0
11,69.52114652999197,0,1,0
10,91.78219462651201,0,2,0
15,21.871627423513285,0,1,0
14,22.68193713000089,0,0,0
9,69.30972149701923,0,1,0
13,38.98990360102961,0,0,0
9,49.03417252593373,0,0,0
9,25.7032115720092,0,1,0
17,44.59556961317056,0,1,0
16,65.32634474886935,0,2,0
16,38.77609651593828,0,2,0
11,32.96988269439405,0,2,0
10,46.92431504192409,0,0,0
10,14.283370801372918,0,1,0
15,28.198372751743428,0,1,0
9,45.29621770999552,0,0,0
13,72.56591548549945,0,1,0
10,73.74924574021306,0,1,0
13,39.57320715450244,0,1,0
13,55.94299507069445,0,0,0
13,98.20757181957798,0,0,0
13,92.74654364152005,0,2,0
12,99.66161455441355,0,1,0
15,40.50516441099349,0,0,0
13,51.34637239661866,0,0,0
16,61.68924002868957,0,1,0
17,67.86443125152282,0,2,0
16,28.920649142582334,0,0,0
16,40.20628537767743,0,1,0
12,34.21916390001847,0,0,0
15,42.78948994252016,0,0,0
15,87.83034419597848,0,1,0
13,13.624229888204553,0,0,0
16,70.89304940640065,0,0,0
14,38.351965166686746,0,2,0
17,98.18775314892798,0,2,0
12,21.658494513624685,0,2,0
16,21.59351932252892,0,0,0
12,31.867645399010485,0,0,0
14,33.70757438389006,0,1,0
11,38.190936277983155,0,0,0
15,36.384470813136346,0,1,0
16,69.82401767307371,0,1,0
9,73.48005520738255,0,1,0
16,32.94363746911157,0,2,0
12,86.082511650448,0,1,0
13,32.19506856742649,0,0,0
10,96.29054223286906,0,0,0
11,46.05959194998625,0,2,0
10,94.33652130837365,0,1,0
14,53.379837889824685,0,1,0
9,70.54535641767501,0,1,0
15,87.27842910971455,0,1,0
13,74.51543481782727,0,2,0
12,16.161428061244074,0,2,0
14,93.07953636311284,0,2,0
14,99.55241221132975,0,0,0
11,79.5422242107638,0,0,0
12,17.03653380197501,0,2,0
9,18.694977080854358,0,0,0
11,48.148141188267154,0,2,0
11,88.52415082677588,0,1,0
9,89.6229678018623,0,0,0
13,20.082348041573006,0,1,0
9,43.731959523964775,0,1,0
14,53.89189501131898,0,2,0
10,42.662038459567626,0,1,0
10,36.13217538625473,0,1,0
13,25.56894954047236,0,0,0
16,84.47889691144893,0,1,0
17,55.55544900448398,0,2,0
11,54.00637412559303,0,1,0
13,62.00323425826006,0,0,0
12,90.84222132174679,0,0,0
15,27.251771250414837,0,0,0
16,56.05231946751711,0,1,0
17,92.52373577518276,0,1,0
13,59.17548618053662,0,1,0
13,96.59240594520293,0,2,0
15,78.36174760176736,0,1,0
12,20.971197923253737,0,2,0
16,17.928102615943132,0,1,0
15,94.11527013577145,0,2,0
10,17.00785652223223,0,0,0
16,25.03825984701733,0,2,0
13,58.114848804247345,0,1,0
13,95.2576788372923,0,0,0
12,71.01868972121423,0,1,0
17,69.47982860784934,0,0,0
16,99.25498229333016,0,1,0
16,60.20180475288885,0,1,0
11,56.293881355755005,0,1,0
10,11.650354950751918,0,0,0
13,47.33348483127276,0,2,0
14,61.12608398467057,0,0,0
17,57.05161913717731,0,2,0
11,38.653141447353576,0,2,0
15,18.673020380735196,0,0,0
13,59.03058792459993,0,0,0
14,30.991993427020542,0,1,0
17,64.77606705405452,0,2,0
11,50.398247294726794,0,2,0
16,65.93161796501548,0,0,0
10,29.889995865127883,0,1,0
14,64.14217991021654,0,2,0
17,31.949191367638154,0,1,0
16,47.027300689300496,0,2,0
10,15.677515935849534,0,1,0
17,54.1261915333775,0,0,0
14,52.71717356891426,0,0,0
12,64.92697391334588,0,0,0
10,39.528195326668765,0,0,0
17,72.59435933827795,0,1,0
12,46.62315493890523,0,2,0
10,16.558891170307554,0,2,0
16,12.052402354509324,0,1,0
13,10.453712455704903,0,2,0
16,80.60277064405548,0,2,0
12,92.96131469620799,0,2,0
11,72.38960134599117,0,0,0
17,94.33437402950356,0,0,0
17,44.58947479368423,0,1,0
17,39.20638133481664,0,0,0
12,57.27080420349405,0,2,0
10,86.65120993609015,0,2,0
10,75.4976724195417,0,1,0
9,90.4218020274176,0,2,0
12,82.53671724680574,0,1,0
10,38.18828337176084,0,0,0
16,19.947959693840822,0,2,0
10,59.426287148262745,0,2,0
11,18.375967713828523,0,2,0
9,21.225428918019276,0,1,0
16,91.99680331914261,0,1,0
10,25.396434790275716,0,0,0
17,42.40745593506661,0,1,0
15,70.04747119899635,0,2,0
14,58.569863466737374,0,1,0
11,15.069976962658597,0,0,0
14,73.35316745590667,0,0,0
9,82.67609118814673,0,2,0
17,72.89741585338106,0,2,0
10,62.01860102934,0,0,0
12,53.39322506565376,0,2,0
14,50.47287521040519,0,0,0
16,41.472017516093146,0,0,0
17,51.43655381933839,0,2,0
13,38.9754795280911,0,0,0
11,59.42142486836297,0,0,0
15,12.560068461288543,0,1,0
15,31.39701541074271,0,2,0
13,54.74771082591372,0,2,0
11,51.210604673285964,0,2,0
14,72.65427683519012,0,2,0
15,52.29357286865101,0,0,0
12,22.51363948546671,0,0,0
11,73.19069036452726,0,2,0
12,67.36048915945969,0,2,0
12,37.32947857675949,0,0,0
10,14.46067919491675,0,1,0
16,46.86569627669957,0,2,0
17,86.83335196254966,0,0,0
14,81.94371214048914,0,0,0
10,12.05021142342122,0,1,0
11,94.27120559693607,0,2,0
16,20.357331329059754,0,0,0
17,46.0703552883939,0,2,0
16,39.125859842461935,0,1,0
17,65.40565450487499,0,2,0
11,21.976498797033386,0,1,0
17,13.409765762560562,0,2,0
17,96.113842727284,0,1,0
14,15.520974202463272,0,0,0
10,23.246894872927726,0,2,0
10,10.96217951596665,0,0,0
14,28.678667436578937,0,2,0
9,45.0365232115031,0,1,0
17,10.258857513102937,0,2,0
14,48.33099011969627,0,2,0
14,69.61375174067192,0,1,0
15,82.61283718875364,0,0,0
11,11.047104001029084,0,2,0
11,30.97386196669336,0,0,0
16,71.23462942204736,0,2,0
11,77.67453594472025,0,0,0
13,74.34818515028066,0,1,0
12,98.33497708618575,0,0,0
16,55.742354997368686,0,1,0
15,74.96807021320765,0,1,0
17,62.47767865451182,0,2,0
13,99.03725496934894,0,2,0
15,43.95173188054103,0,2,0
15,77.89121510306386,0,0,0
9,70.77246148505752,0,1,0
17,23.211426216382513,0,1,0
17,59.11050925950182,0,2,0
10,70.76972915238049,0,0,0
15,20.464481431307387,0,0,0
15,30.259406038966905,0,1,0
13,51.47028215940627,0,0,0
14,21.3449174498066,0,1,0
15,69.50476199178595,0,0,0
12,88.82254599421508,0,0,0
12,95.45595981447372,0,0,0
16,86.80773267671886,0,2,0
10,99.67347503338569,0,1,0
9,90.6919874321706,0,2,0
10,17.473858654327188,0,1,0
10,18.91800883902519,0,1,0
10,65.78205532698851,0,1,0
11,51.62281445698911,0,0,0
12,40.99831015336933,0,2,0
10,64.93904572859897,0,0,0
13,27.5120647346101,0,0,0
12,95.01824037010783,0,0,0
15,15.856986591157316,0,2,0
15,73.89787717133541,0,1,0
16,96.50927190217801,0,2,0
13,46.23089170858573,0,2,0
14,23.230892636076845,0,1,0
15,70.25987867245172,0,0,0
17,74.45953269317594,0,1,0
11,81.08818714226474,0,1,0
11,67.98680302580476,0,0,0
11,41.718300227957464,0,0,0
10,65.32022707388663,0,2,0
17,36.5027509774081,0,0,0
16,78.12112715729825,0,0,0
15,73.82689649665909,0,1,0
9,92.55911248199797,0,2,0
16,59.92754462884308,0,2,0
14,98.75883784167301,0,2,0
12,48.56186525396375,0,0,0
15,40.36406774910269,0,1,0
14,31.242050834761052,0,2,0
14,36.513603673088326,0,2,0
12,10.819241198126711,0,1,0
13,36.7710473038677,0,1,0
9,97.33378736884829,0,1,0
12,43.86393971875888,0,1,0
11,90.69897046822254,0,2,0
9,59.18239279710272,0,2,0
17,42.61080215358636,0,0,0
16,25.9127386027824,0,2,0
13,46.92282084936183,0,2,0
14,81.36359468157286,0,2,0
16,45.48771307215607,0,0,0
10,37.97075404311143,0,1,0
15,12.939423883015948,0,2,0
14,52.24519405164028,0,0,0
10,30.321632908575772,0,1,0
12,15.85273474101205,0,2,0
10,72.9033362507837,0,2,0
13,26.966997327118886,0,1,0
16,67.16188664739306,0,0,0
17,23.18532642698387,0,1,0
10,41.00251340320745,0,0,0
16,38.21409617091122,0,1,0
14,40.362742862768215,0,2,0
15,94.4883994738937,0,0,0
9,64.96508641780255,0,0,0
11,35.437170593501676,0,2,0
12,11.822157451862385,0,0,0
14,97.0120896114076,0,2,0
15,21.196424191795046,0,2,0
15,76.26490713848324,0,0,0
11,39.662346364416116,0,1,0
11,95.93945371321682,0,0,0
16,84.65402647739717,0,0,0
9,14.27750730813801,0,2,0
9,69.9477168839909,0,0,0
16,44.21120656493518,0,1,0
13,31.04570741387205,0,1,0
15,40.20396527935722,0,0,0
17,19.394804111315445,0,1,0
13,51.67815707635617,0,1,0
10,70.05508075938991,0,2,0
12,73.48964702038562,0,1,0
11,57.89311975293912,0,0,0
10,85.67487376905669,0,1,0
9,23.689639647195023,0,2,0
13,54.84645003368046,0,0,0
11,58.88899000871962,0,0,0
15,50.058002563719754,0,1,0
17,39.03946494016654,0,0,0
12,67.48928532404376,0,1,0
13,29.797173229046983,0,0,0
15,38.90377461020704,0,0,0
11,68.80470272694848,0,2,0
12,74.77883197784837,0,1,0
16,15.771851177727328,0,0,0
12,10.39756192331715,0,1,0
17,49.672342995338155,0,0,0
10,45.839471946512674,0,1,0
12,88.87534701931912,0,0,0
11,98.99115556470115,0,0,0
14,81.94055105033407,0,2,0
10,72.70480323822147,0,0,0
9,12.766992536449454,0,0,0
17,24.383535672560548,0,1,0
10,42.47859077045459,0,1,0
17,38.049528114563046,0,2,0
14,70.77661369009084,0,0,0
15,54.63523430891091,0,2,0
10,37.46234516744208,0,0,0
9,96.36364588089955,0,0,0
15,60.168489437596484,0,0,0
9,58.66323007973631,0,2,0
14,52.323445167916226,0,0,0
15,55.248453061438035,0,0,0
15,78.74652799658881,0,0,0
17,50.119114701428416,0,1,0
11,28.739293933259443,0,2,0
10,36.01487478745619,0,2,0
10,19.263622310099272,0,2,0
17,11.076398989415722,0,2,0
10,22.594550346212145,0,0,0
12,85.44776046057103,0,1,0
9,62.619289572734274,0,0,0
13,72.19794741929027,0,0,0
12,17.339777618731986,0,1,0
12,84.38065871079688,0,2,0
14,32.641295825903256,0,2,0
14,11.591027319510975,0,1,0
12,54.50660680985955,0,2,0
13,29.545910677013204,0,2,0
16,33.84313399912105,0,0,0
14,99.83798333074645,0,0,0
13,52.31834792316711,0,2,0
11,85.38513240873775,0,0,0
9,64.22212730738255,0,2,0
16,71.3610547632346,0,2,0
12,29.153214511251438,0,1,0
13,86.25350703465936,0,0,0
9,69.70337399563996,0,1,0
11,75.87713629698338,0,1,0
15,82.9673126659458,0,1,0
13,52.29856661966075,0,2,0
10,88.80975109967075,0,0,0
13,30.207335976686057,0,2,0
10,85.8382088910743,0,0,0
10,52.524224098446886,0,1,0
16,73.14103064642873,0,1,0
14,70.31927889088429,0,2,0
10,66.45297875164806,0,2,0
17,42.45730265068969,0,1,0
12,83.43259603505483,0,0,0
13,77.55040421267196,0,0,0
9,95.06693463868277,0,0,0
15,56.192548606325154,0,1,0
10,34.36850035893531,0,1,0
11,94.71627556184136,0,0,0
9,89.56514440733605,0,2,0
14,11.006601025196677,0,2,0
17,29.574285348063952,0,2,0
15,92.59645812975425,0,2,0
11,11.599510178553118,0,1,0
17,72.35126661137444,0,1,0
9,78.29844193482776,0,0,0
17,17.068044473148227,0,0,0
14,26.448186781381533,0,2,0
12,86.60629979256075,0,1,0
17,84.12121315133203,0,0,0
13,64.09977460461347,0,2,0
10,22.498916836519754,0,1,0
9,10.917336692718179,0,2,0
12,36.25764778385279,0,1,0
14,23.297477550489575,0,2,0
14,86.91173594851185,0,0,0
11,55.01231620458056,0,1,0
11,77.9261868989553,0,1,0
9,33.356029433206146,0,2,0
17,97.72098322211272,0,1,0
15,70.47107188429086,0,0,0
12,37.25773036321395,0,1,0
11,69.85472149420215,0,2,0
12,14.776981033766576,0,1,0
15,64.53114757301289,0,1,0
14,77.15672699339147,0,2,0
12,26.528294235302017,0,0,0
16,79.36212628938424,0,1,0
10,60.52788167981279,0,1,0
12,55.86866822400382,0,2,0
17,67.44503693944974,0,2,0
13,93.3874251095239,0,1,0
10,64.95463657543985,0,2,0
14,23.57157441909043,0,0,0
17,71.42873126861565,0,2,0
10,94.16241894030796,0,1,0
12,70.01543167567877,0,0,0
11,63.895862413044924,0,1,0
15,68.86318090507251,0,2,0
17,92.49981012466374,0,1,0
12,38.86131568329235,0,2,0
12,63.47390967676981,0,1,0
15,31.45827114893528,0,1,0
15,46.08095772381961,0,1,0
16,72.58599514907218,0,1,0
11,85.85029430643215,0,0,0
9,70.21669562368174,0,0,0
15,49.128611646364455,0,0,0
16,16.066171006570286,0,2,0
15,78.3454383418077,0,2,0
13,77.44971759446894,0,1,0
11,92.13237469512221,0,2,0
11,98.48549939951802,0,0,0
10,63.4740866337382,0,2,0
15,91.43097803059545,0,0,0
13,81.12589118173533,0,1,0
12,37.19371092737382,0,2,0
11,14.564167220093257,0,1,0
13,84.33381177840053,0,0,0
9,56.99791495539909,0,2,0
17,73.80963142214983,0,0,0
16,76.17494927245579,0,2,0
15,37.10941104670784,0,1,0
13,90.26976392774068,0,0,0
11,97.05647738232666,0,0,0
15,55.29177441958844,0,1,0
17,75.50501017614299,0,1,0
10,40.21870712301525,0,1,0
15,33.484329524353804,0,2,0
17,82.78418217276963,0,0,0
14,10.690246793158483,0,0,0
14,45.050776642556286,0,0,0
9,26.875913087029836,0,1,0
13,39.03646990937759,0,1,0
12,54.83600569671831,0,1,0
16,91.00095018346661,0,0,0
14,94.7555524268536,0,1,0
10,78.92493136867046,0,2,0
10,97.23243270948039,0,1,0
9,28.970125385351427,0,0,0
15,91.56825920127437,0,1,0
12,38.33624349004991,0,2,0
10,23.31475522078588,0,0,0
14,52.66349164973749,0,0,0
17,88.73990805505966,0,1,0
14,70.21868527761418,0,2,0
14,45.8849285698023,0,2,0
17,43.98912421503286,0,1,0
15,83.05671093059922,0,0,0
15,29.038772348992744,0,0,0
9,28.470092819574045,0,1,0
11,57.677077266075976,0,2,0
15,10.029734538588155,0,1,0
9,27.66712355891871,0,1,0
14,55.8753315191863,0,0,0
11,52.535148678780345,0,2,0
15,34.357722671420476,0,1,0
11,22.70611166835667,0,2,0
15,71.8461797269076,0,1,0
17,83.8031629325785,0,1,0
9,89.71491681772022,0,1,0
15,59.33111218261377,0,0,0
13,84.9841006180885,0,2,0
13,39.13102292909751,0,0,0
10,22.33264025288866,0,1,0
15,88.24114970146161,0,0,0
10,21.054901647015924,0,2,0
17,96.36249103487305,0,1,0
11,46.88126117429735,0,1,0
11,24.395172227516138,0,2,0
17,44.32326682714143,0,0,0
9,70.75070569257576,0,0,0
16,49.625697841469076,0,0,0
16,89.60581954800394,0,0,0
9,12.44755658463951,0,2,0
10,10.752364221807355,0,1,0
16,86.60634041372573,0,2,0
12,41.292148712593566,0,0,0
12,77.54160297529165,0,0,0
10,51.68346339798772,0,1,0
11,40.2106332610541,0,2,0
9,14.514550743684612,0,2,0
13,65.66903426550437,0,1,0
9,59.207463821736184,0,1,0
9,32.39016502316319,0,2,0
10,84.84100441671191,0,0,0
10,56.09920246817127,0,2,0
12,96.24739309007376,0,2,0
10,68.2198566564328,0,0,0
15,46.194722983154065,0,0,0
13,78.51281346210942,0,2,0
12,22.640041685875936,0,2,0
14,60.30792875399129,0,1,0
10,25.980004225910484,0,2,0
9,99.5587536959253,0,1,0
9,54.847654203021264,0,2,0
14,32.681736747344814,0,2,0
15,65.40024774279934,0,2,0
15,72.96315708639148,0,2,0
14,26.81123302104411,0,1,0
9,53.56373486273471,0,2,0
13,98.94508587403577,0,2,0
14,71.61379147837657,0,2,0
9,61.94092253850648,0,0,0
16,87.03683712031942,0,0,0
14,34.9704563684822,0,0,0
17,98.03248091103971,0,1,0
13,23.329119704850513,0,2,0
11,26.25998588417581,0,0,0
16,29.781012347860997,0,0,0
9,52.95684618406085,0,1,0
13,99.86961596158774,0,2,0
10,36.79402405296945,0,1,0
10,48.846797745860684,0,0,0
10,91.57019264999128,0,2,0
13,53.5381585049848,0,1,0
10,47.19756862039835,0,0,0
12,36.99945797131495,0,0,0
15,72.80883150645906,0,1,0
17,52.03102875264453,0,0,0
9,57.37381760740912,0,2,0
16,41.329932114099,0,2,0
15,88.23736134255996,0,2,0
16,65.1080475883061,0,1,0
11,89.94322587203459,0,2,0
10,71.38803110545943,0,1,0
16,58.91993131695788,0,0,0
12,43.851883763703,0,1,0
9,98.48829754722978,0,2,0
16,82.44842732325289,0,2,0
9,10.37924363074746,0,1,0
11,44.66143984443897,0,0,0
9,27.716203178968215,0,0,0
9,90.1196068631303,0,0,0
11,82.95510883280132,0,0,0
10,43.81336565866498,0,2,0
10,30.93784524369513,0,1,0
9,98.49353607656373,0,0,0
16,42.653734167943966,0,1,0
15,14.072370746388627,0,0,0
14,42.19344189631304,0,1,0
13,72.24568125822157,0,1,0
9,91.2923835702231,0,2,0
16,18.663499079827545,0,1,0
15,98.30753991587508,0,1,0
15,24.12730999682865,0,1,0
17,41.564125537888344,0,1,0
16,79.41093051921105,0,1,0
13,81.37879739172995,0,1,0
16,95.26826110663558,0,0,0
10,38.120863610697754,0,0,0
13,94.579942834426,0,0,0
15,93.77292556840978,0,1,0
15,69.04686173859649,0,0,0
14,95.21729951145673,0,0,0
14,71.25724205767534,0,0,0
13,72.97384761177267,0,1,0
16,18.101154701283487,0,0,0
10,97.0632570283958,0,1,0
9,18.349707476811062,0,2,0
15,53.156422688698015,0,0,0
15,97.14501267654269,0,2,0
14,28.755596956823968,0,2,0
10,54.27688801512519,0,2,0
16,66.53315994413595,0,2,0
10,54.771275349790336,0,1,0
14,85.58778267730284,0,0,0
10,30.38719437090449,0,1,0
16,89.46347080945203,0,1,0
12,38.483762113376585,0,1,0
16,36.60898459442524,0,2,0
15,87.96710107329778,0,1,0
15,72.01385288916958,0,0,0
11,55.57572488653542,0,1,0
14,10.591315845983353,0,1,0
17,85.49490053485908,0,0,0
10,84.31209687788188,0,2,0
17,41.155324563946714,0,0,0
14,60.11464050848857,0,0,0
12,93.20338955472873,0,1,0
12,70.80680961925502,0,2,0
16,90.05594619998357,0,2,0
11,82.6300787689311,0,1,0
9,43.43261402655129,0,2,0
17,66.35910300396016,0,2,0
10,51.51684872716244,0,1,0
15,69.78646426201344,0,1,0
9,11.36198185504783,0,0,0
11,74.73276096834171,0,2,0
17,10.640965791966707,0,0,0
17,66.36711095303396,0,0,0
12,22.410194865568556,0,1,0
12,72.93729032085015,0,2,0
15,20.687968966230073,0,1,0
10,56.75815004735834,0,0,0
11,64.80784271258065,0,1,0
12,42.72653779435599,0,2,0
11,18.32128998692599,0,2,0
17,29.237996330103115,0,1,0
13,83.14740342409652,0,0,0
11,57.09864136255247,0,2,0
12,82.61720059999338,0,0,0
15,41.6949445219407,0,1,0
12,27.336489433606086,0,2,0
14,93.10314104913061,0,1,0
14,46.648412765421284,0,2,0
12,37.96455600860551,0,1,0
16,37.548188906306315,0,1,0
15,73.01455838443309,0,0,0
15,75.12906571891847,0,1,0
10,21.208394205552466,0,2,0
17,52.601599183610276,0,2,0
17,55.98503431867977,0,2,0
11,27.83843631093829,0,0,0
17,55.3203343246552,0,0,0
9,16.121109775793187,0,1,0
17,62.41300140843693,0,2,0
12,90.61476828440894,0,0,0
15,95.74463172593737,0,1,0
9,19.21935805874201,0,1,0
16,19.316828059833483,0,1,0
10,98.83800931452302,0,1,0
13,27.68284874687977,0,1,0
12,80.85683381043921,0,2,0
14,81.47731937480647,0,2,0
17,22.032057946814213,0,0,0
11,68.62559842729533,0,2,0
9,47.22583981323157,0,0,0
16,54.71694295781097,0,2,0
10,71.0498512442658,0,2,0
16,61.20503582270454,0,0,0
10,98.07629806192554,0,2,0
11,66.87868380760725,0,1,0
15,56.861688120346834,0,0,0
13,86.30376524143492,0,0,0
9,53.495430202026206,0,2,0
17,90.0736916938908,0,2,0
16,87.24043029894155,0,1,0
14,44.20343432375359,0,2,0
16,63.48823296702689,0,2,0
12,55.40622477141939,0,0,0
13,13.139511635991724,0,2,0
17,87.32712051070419,0,0,0
15,73.75862408534661,0,0,0
16,90.80127192808558,0,0,0
11,60.86947160215888,0,0,0
9,68.39494863179107,0,0,0
16,61.81420426536412,0,1,0
14,27.63517307974389,0,2,0
12,84.17298528413485,0,2,0
16,15.93308258890965,0,2,0
11,30.67430537255199,0,0,0
10,52.07217373534095,0,0,0
17,22.11301149332523,0,1,0
9,26.457482105379608,0,0,0
10,27.828585686092133,0,2,0
16,19.032015275073814,0,0,0
13,97.46229598363824,0,0,0
15,90.23533165213918,0,0,0
11,80.36321457261941,0,1,0
10,85.60734889063497,0,0,0
11,16.1060906834553,0,2,0
11,58.68792335772941,0,2,0
9,75.27524537589875,0,0,0
17,40.16645912701868,0,1,0
9,81.87160757840923,0,1,0
16,13.614462581466027,0,1,0
9,46.52531390320109,0,0,0
16,39.3277177200341,0,0,0
14,16.976607617150822,0,1,0
16,26.632284988976306,0,2,0
14,54.08441730569862,0,2,0
14,37.062845953471914,0,1,0
9,44.207820475376565,0,0,0
12,82.51873992011016,0,0,0
12,59.176288627313276,0,2,0
14,95.8343403242393,0,0,0
15,76.5809511295506,0,2,0
15,11.904836824931143,0,0,0
17,80.54493384660434,0,1,0
13,42.37818131965027,0,1,0
12,36.48416958220203,0,1,0
17,81.18754612301339,0,1,0
17,51.43660676402899,0,0,0
10,50.576803980750896,0,0,0
15,78.59497833327737,0,1,0
12,36.40923608537909,0,2,0
10,73.00242655529934,0,1,0
10,68.65334992582984,0,1,0
9,28.073699318691048,0,0,0
11,84.47192512331966,0,2,0
12,16.734375606636284,0,2,0
17,58.95395102496905,0,0,0
10,76.21311967433007,0,2,0
9,36.607797303743325,0,1,0
15,91.97947374444574,0,2,0
14,10.520255537563228,0,1,0
15,61.261817060090905,0,2,0
14,63.05737486934781,0,1,0
10,24.007607818104283,0,1,0
10,12.775837836075024,0,1,0
13,38.28455082921927,0,1,0
17,48.82021759201217,0,0,0
10,15.339755034060458,0,2,0
9,41.5024447159817,0,1,0
14,39.730365120307496,0,0,0
